Linux 6.5.0-35-generic (workflow0-full1-487-burrows-wheeler-aligner-q9mvg) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174132     0        14         0    0.00   99.00    0.00   99.00    80 267962.00      0.00 3039216 1426944   0.73 1072384.00      0.00      0.00       0  bwa
 1718174132     0         0        14    0.00   99.00    0.00   99.00    80 267962.00      0.00 3039216 1426944   0.73 1072384.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174133     0        14         0    0.00  100.00    0.00  100.00    69 274693.00      0.00 3039216 2525184   1.28 1098240.00      0.00      0.00       0  bwa
 1718174133     0         0        14    0.00  100.00    0.00  100.00    69 274693.00      0.00 3039216 2525184   1.28 1098240.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174134     0        14         0    0.00   99.00    0.00   99.00    69 277068.00      0.00 4556588 3633408   1.85 1108976.00      0.00      0.00       0  bwa
 1718174134     0         0        14    0.00   99.00    0.00   99.00    69 277103.00      0.00 4556588 3633408   1.85 1108976.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174135     0        14         0    0.00  100.00    0.00  100.00    69 278072.00      0.00 5315804 4745472   2.41 1112416.00      0.00      0.00       0  bwa
 1718174135     0         0        14    0.00  100.00    0.00  100.00    69 278075.00      0.00 5315804 4746240   2.41 1112416.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174136     0        14         0   42.00   58.00    0.00  100.00    69 161542.00      0.00 5475560 5392128   2.74 583424.00      0.00      0.00       0  bwa
 1718174136     0         0        14    0.00   52.00    0.00   52.00    69 141513.00      0.00 5475560 5392128   2.74 564128.00      0.00      0.00       0  |__bwa
 1718174136     0         0        33   41.00    5.00    0.00   46.00     0  20002.00      0.00 5475560 5392128   2.74  19296.00      0.00      0.00       0  |__bwa
 1718174136     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 5475560 5392128   2.74      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174137     0        14         0   86.00   14.00    0.00  100.00    69  42509.00      0.00 5643496 5561088   2.83  39808.00      0.00      0.00       0  bwa
 1718174137     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 5643496 5561088   2.83      0.00      0.00      0.00       0  |__bwa
 1718174137     0         0        33   86.00   14.00    0.00  100.00    48  42506.00      0.00 5643496 5561088   2.83  39808.00      0.00      0.00       0  |__bwa
 1718174137     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 5643496 5561856   2.83      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174138     0        14         0  547.00  172.00    0.00  719.00    69 567285.00      0.00 6407936 5733120   2.92  34816.00      0.00      0.00       0  bwa
 1718174138     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        33   21.00    2.00    0.00   23.00     0   6300.00      0.00 6407936 5733120   2.92   5632.00      0.00      0.00       0  |__bwa
 1718174138     0         0        34   63.00   16.00    0.00   79.00    41  31082.00      0.00 6407936 5733120   2.92  29184.00      0.00      0.00       0  |__bwa
 1718174138     0         0        39   60.00   15.00    0.00   75.00    50  91824.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        40   58.00   18.00    0.00   76.00    52  75306.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        41   53.00   23.00    0.00   76.00     1  50500.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        42   64.00   12.00    0.00   76.00    12  90413.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        43   55.00   21.00    0.00   76.00    37  44420.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        44   57.00   19.00    0.00   76.00     5  45654.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        45   63.00   13.00    0.00   76.00    14  83388.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa
 1718174138     0         0        46   48.00   27.00    0.00   75.00    83  48438.00      0.00 6407936 5733120   2.92      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174139     0        14         0  833.00   58.00    0.00  891.00    69 180121.00      0.00 6563584 5925888   3.01  35200.00      0.00      0.00       0  bwa
 1718174139     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        34   79.00   17.00    0.00   96.00    41  37672.00      0.00 6563584 5925888   3.01  35200.00      0.00      0.00       0  |__bwa
 1718174139     0         0        39   93.00    8.00    0.00  101.00     2  15088.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        40   92.00    7.00    0.00   99.00    52  13832.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        41   97.00    3.00    0.00  100.00     1  19789.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        42   92.00    7.00    0.00   99.00    12  14336.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        43   98.00    1.00    0.00   99.00    37  20025.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        44   96.00    3.00    0.00   99.00     5  21095.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        45   90.00   10.00    0.00  100.00    14  15773.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa
 1718174139     0         0        46   97.00    3.00    0.00  100.00    83  22493.00      0.00 6563584 5925888   3.01      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174140     0        14         0  780.00   16.00    0.00  796.00    69  76440.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  bwa
 1718174140     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        39   97.00    2.00    0.00   99.00     2   9205.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        40   95.00    5.00    0.00  100.00    52   8053.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        41   98.00    1.00    0.00   99.00     1  10416.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        42   96.00    3.00    0.00   99.00    12   8702.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        43   98.00    1.00    0.00   99.00    37  10025.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        44  100.00    0.00    0.00  100.00     5  11400.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        45   97.00    3.00    0.00  100.00    14   7774.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa
 1718174140     0         0        46  100.00    1.00    0.00  101.00    83  10836.00      0.00 6563584 5969664   3.04      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174141     0        14         0  782.00   17.00    0.00  799.00    69  48977.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  bwa
 1718174141     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        39   95.00    5.00    0.00  100.00     2   5289.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        40   98.00    2.00    0.00  100.00    52   5613.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        41   98.00    2.00    0.00  100.00     1   7206.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        42   97.00    3.00    0.00  100.00    12   6006.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        43   98.00    2.00    0.00  100.00    37   5881.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        44  100.00    0.00    0.00  100.00     5   6156.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        45   97.00    3.00    0.00  100.00    14   6117.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa
 1718174141     0         0        46   99.00    0.00    0.00   99.00    83   6730.00      0.00 6563584 6014208   3.06      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174142     0        14         0  797.00    4.00    0.00  801.00    69  11318.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  bwa
 1718174142     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        39  100.00    0.00    0.00  100.00     2   1331.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        40  100.00    0.00    0.00  100.00     4   1339.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        41  100.00    0.00    0.00  100.00     1   1411.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        42   99.00    1.00    0.00  100.00    12   1489.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        43  100.00    0.00    0.00  100.00    37   1389.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        44   99.00    1.00    0.00  100.00     5   1316.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        45   99.00    1.00    0.00  100.00    14   1526.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa
 1718174142     0         0        46  100.00    0.00    0.00  100.00    83   1505.00      0.00 6563584 6058752   3.08      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174143     0        14         0  774.00   21.00    0.00  795.00    69  66976.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  bwa
 1718174143     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        39   97.00    3.00    0.00  100.00     2   7709.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        40   94.00    5.00    0.00   99.00     4   8089.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        41   97.00    3.00    0.00  100.00     1   9504.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        42   97.00    3.00    0.00  100.00    12   7935.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        43   98.00    0.00    0.00   98.00    37   7779.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        44   97.00    2.00    0.00   99.00     5   9088.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        45   96.00    4.00    0.00  100.00    14   7506.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa
 1718174143     0         0        46   97.00    2.00    0.00   99.00    83   9481.00      0.00 6563764 6102528   3.10      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174144     0        14         0  751.00   46.00    0.00  797.00    69 150685.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  bwa
 1718174144     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        39   91.00    9.00    0.00  100.00     2  18196.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        40   91.00    8.00    0.00   99.00     4  17589.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        41   97.00    3.00    0.00  100.00     1  19935.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        42   90.00    8.00    0.00   98.00    12  18518.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        43   98.00    3.00    0.00  101.00    37  19510.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        44   98.00    1.00    0.00   99.00     5  19461.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        45   88.00   11.00    0.00   99.00    14  18376.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa
 1718174144     0         0        46   97.00    2.00    0.00   99.00    83  19033.00      0.00 6563764 6144768   3.13      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174145     0        14         0  779.00   21.00    0.00  800.00    69  71153.00      0.00 6563944 6188544   3.15      0.00      0.00      0.00       0  bwa
 1718174145     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563944 6188544   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563944 6188544   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563944 6188544   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        39   95.00    5.00    0.00  100.00     2   8778.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        40   98.00    2.00    0.00  100.00     4   8847.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        41   99.00    1.00    0.00  100.00     1   9492.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        42   98.00    3.00    0.00  101.00    12   8801.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        43   98.00    1.00    0.00   99.00    37   9312.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        44   98.00    3.00    0.00  101.00     5   8508.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        45   96.00    5.00    0.00  101.00    14   8431.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa
 1718174145     0         0        46   99.00    2.00    0.00  101.00    83   8970.00      0.00 6563944 6189312   3.15      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174146     0        14         0  779.00   20.00    0.00  799.00    69  75454.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  bwa
 1718174146     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        39   95.00    4.00    0.00   99.00     2   9396.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        40   96.00    4.00    0.00  100.00     4   9066.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        41   99.00    1.00    0.00  100.00     1   9759.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        42   97.00    3.00    0.00  100.00    12   9126.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        43   98.00    2.00    0.00  100.00    37   9280.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        44   98.00    2.00    0.00  100.00     5   9643.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        45   97.00    3.00    0.00  100.00    14   9567.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa
 1718174146     0         0        46   99.00    0.00    0.00   99.00    35   9621.00      0.00 6563944 6233088   3.17      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174147     0        14         0  764.00   33.00    0.00  797.00    69  89205.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  bwa
 1718174147     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        39   95.00    6.00    0.00  101.00     2  10983.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        40   92.00    7.00    0.00   99.00     4  10377.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        41   98.00    2.00    0.00  100.00     1  11441.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        42   94.00    5.00    0.00   99.00    12  11358.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        43   98.00    3.00    0.00  101.00    37  11862.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        44   98.00    1.00    0.00   99.00     5  11294.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        45   93.00    6.00    0.00   99.00    14  10581.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa
 1718174147     0         0        46   96.00    4.00    0.00  100.00    35  11373.00      0.00 6563944 6273792   3.19      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174148     0        14         0  777.00   23.00    0.00  800.00    69  77665.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  bwa
 1718174148     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        39   97.00    2.00    0.00   99.00     2   9502.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        40   97.00    3.00    0.00  100.00     4   9703.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        41   99.00    1.00    0.00  100.00     1  10183.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        42   95.00    5.00    0.00  100.00    12   9552.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        43   98.00    2.00    0.00  100.00    37   9569.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        44   98.00    1.00    0.00   99.00     5   9775.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        45   95.00    6.00    0.00  101.00    14   8948.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa
 1718174148     0         0        46   97.00    2.00    0.00   99.00    35  10365.00      0.00 6564124 6316800   3.21      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174149     0        14         0  732.00   62.00    0.00  794.00    69 214366.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  bwa
 1718174149     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        39   90.00   10.00    0.00  100.00     2  29193.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        40   93.00    6.00    0.00   99.00     4  29970.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        41   90.00    9.00    0.00   99.00     1  23357.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        42   92.00    7.00    0.00   99.00    12  29092.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        43   91.00    7.00    0.00   98.00    37  24570.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        44   89.00   11.00    0.00  100.00     5  25196.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        45   91.00    7.00    0.00   98.00    14  27693.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa
 1718174149     0         0        46   96.00    4.00    0.00  100.00    35  25289.00      0.00 6695376 6356736   3.23      0.00      0.00      0.00       0  |__bwa

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718174150     0        14         0  793.00    6.00    0.00  799.00    69  32222.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  bwa
 1718174150     0         0        14    0.00    0.00    0.00    0.00    69      0.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        33    0.00    0.00    0.00    0.00     0      0.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        34    0.00    0.00    0.00    0.00    41      0.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        39   98.00    2.00    0.00  100.00     2   3923.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        40   98.00    2.00    0.00  100.00     4   4110.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        41  100.00    0.00    0.00  100.00     1   4128.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        42   99.00    1.00    0.00  100.00    12   3880.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        43  100.00    0.00    0.00  100.00    37   4062.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        44  100.00    0.00    0.00  100.00     5   3960.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        45   98.00    2.00    0.00  100.00    14   3922.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa
 1718174150     0         0        46  100.00    0.00    0.00  100.00    35   4213.00      0.00 7088772 6398976   3.25      0.00      0.00      0.00       0  |__bwa

