Linux 6.5.0-35-generic (workflow0-full1-487-samtools-sort-markduplicate-zf8nn) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177056     0         0        18   83.00    1.00    0.00   84.00    15      0.00      0.00 7489892 5318400   2.70      0.00      0.00      0.00       0  |__samtools
 1718177056     0         0        19   70.00    0.00    0.00   70.00     1      0.00      0.00 7489892 5318400   2.70      0.00      0.00      0.00       0  |__samtools
 1718177056     0         0        20    7.00    1.00    0.00    8.00    67      0.00      0.00 7489892 5318400   2.70      0.00      0.00      0.00       0  |__samtools
 1718177056     0         0        21    3.00    0.00    0.00    3.00    79      0.00      0.00 7489892 5319168   2.71      0.00      0.00      0.00       0  |__samtools
 1718177056     0         0        22   12.00   45.00    0.00   57.00    93      0.00      0.00 7489892 5319168   2.71 405888.00      0.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177057     0        13         0  578.00  106.00    0.00  684.00    47 303560.00      0.00 7489892 6527232   3.32 396416.00      0.00      0.00       0  samtools
 1718177057     0         0        13   42.00   51.00    0.00   93.00    47 302671.00      0.00 7489892 6528000   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        14   86.00    1.00    0.00   87.00    39    143.00      0.00 7489892 6528000   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        15   85.00    2.00    0.00   87.00     7    105.00      0.00 7489892 6528000   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        16   84.00    2.00    0.00   86.00    43    123.00      0.00 7489892 6528000   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        17   84.00    2.00    0.00   86.00    53     70.00      0.00 7489892 6528000   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        18   81.00    1.00    0.00   82.00    12    121.00      0.00 7489892 6528000   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        19   66.00    2.00    0.00   68.00    11      4.00      0.00 7489892 6528768   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        20   28.00    2.00    0.00   30.00     4    109.00      0.00 7489892 6528768   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        21   14.00    0.00    0.00   14.00    79      8.00      0.00 7489892 6528768   3.32      0.00      0.00      0.00       0  |__samtools
 1718177057     0         0        22    8.00   45.00    0.00   53.00     2    250.00      0.00 7489892 6528768   3.32 396544.00      0.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177058     0        13         0  584.00  209.00    0.00  793.00    47 1738876.00      0.00 8422532 6974208   3.55  35968.00      0.00      0.00       0  samtools
 1718177058     0         0        13    3.00    5.00    0.00    8.00    47  27333.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        14    8.00    0.00    0.00    8.00    39      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        15    7.00    0.00    0.00    7.00     7      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        16    8.00    0.00    0.00    8.00    43      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        17    7.00    0.00    0.00    7.00    53      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        18    6.00    0.00    0.00    6.00    12      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        19    6.00    0.00    0.00    6.00    11      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        20    4.00    0.00    0.00    4.00     4      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        21    2.00    1.00    0.00    3.00    79      0.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        22    1.00    5.00    0.00    6.00     1     35.00      0.00 8422532 6974208   3.55  35456.00      0.00      0.00       0  |__samtools
 1718177058     0         0        42   64.00   26.00    0.00   90.00     3 217984.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        43   67.00   23.00    0.00   90.00    61 213280.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        44   65.00   25.00    0.00   90.00    17 249419.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        45   60.00   31.00    0.00   91.00    19 329974.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        46   71.00   20.00    0.00   91.00    69 207328.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        47   68.00   23.00    0.00   91.00    83 207339.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        48   53.00   38.00    0.00   91.00    48 207340.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools
 1718177058     0         0        49   82.00    8.00    0.00   90.00    89  78798.00      0.00 8422532 6974208   3.55      0.00      0.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177059     0        13         0  795.00    5.00    0.00  800.00    47  66882.00      0.00 8379684 6931972   3.53      0.00    904.00      0.00       0  samtools
 1718177059     0         0        13    0.00    0.00    0.00    0.00    47      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        14    0.00    0.00    0.00    0.00    39      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        15    0.00    0.00    0.00    0.00     7      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        16    0.00    0.00    0.00    0.00    43      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        17    0.00    0.00    0.00    0.00    53      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        18    0.00    0.00    0.00    0.00    12      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        19    0.00    0.00    0.00    0.00    11      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        20    0.00    0.00    0.00    0.00     4      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
