Linux 6.5.0-35-generic (workflow0-full1-487-picard-validate-sam-nq6l7) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718181693     0         7         0  484.00   61.00    0.00  545.00    46 143596.00      0.00 33427716  269864   0.14   9732.00    688.00      0.00       0  java
 1718181693     0         0        56    0.00    0.00    0.00    0.00    18     95.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#9
 1718181693     0         0        57    0.00    0.00    0.00    0.00     7    114.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#10
 1718181693     0         0        58    0.00    0.00    0.00    0.00    36    104.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#11
 1718181693     0         0        59    0.00    0.00    0.00    0.00    38     82.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#12
 1718181693     0         0        60    0.00    0.00    0.00    0.00    86     61.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#13
 1718181693     0         0        61    0.00    0.00    0.00    0.00    54    124.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#14
 1718181693     0         0        62    0.00    0.00    0.00    0.00     6    163.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#15
 1718181693     0         0        63    0.00    0.00    0.00    0.00    74     50.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#16
 1718181693     0         0        64    0.00    0.00    0.00    0.00    62    104.00      0.00 33427756  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#17
 1718181693     0         0        65    0.00    0.00    0.00    0.00     8    157.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#18
 1718181693     0         0        66    0.00    0.00    0.00    0.00    66     55.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#19
 1718181693     0         0        67    0.00    0.00    0.00    0.00    50     39.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#20
 1718181693     0         0        68    0.00    0.00    0.00    0.00    28     79.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#21
 1718181693     0         0        69    0.00    0.00    0.00    0.00    40    128.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#22
 1718181693     0         0        70    0.00    0.00    0.00    0.00    52    113.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#23
 1718181693     0         0        71    0.00    0.00    0.00    0.00    68     63.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#24
 1718181693     0         0        72    0.00    0.00    0.00    0.00    56     98.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#25
 1718181693     0         0        73    0.00    0.00    0.00    0.00    60    169.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#26
 1718181693     0         0        74    0.00    0.00    0.00    0.00    34     43.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#27
 1718181693     0         0        75    0.00    0.00    0.00    0.00    72    122.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#28
 1718181693     0         0        76    0.00    0.00    0.00    0.00    86     78.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#29
 1718181693     0         0        77    0.00    0.00    0.00    0.00    15    136.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#30
 1718181693     0         0        78    0.00    0.00    0.00    0.00    94     97.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#31
 1718181693     0         0        79    0.00    0.00    0.00    0.00    58    803.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#32
 1718181693     0         0        80    0.00    0.00    0.00    0.00    32    113.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#33
 1718181693     0         0        81    0.00    0.00    0.00    0.00    78    912.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#34
 1718181693     0         0        82    0.00    0.00    0.00    0.00    91    249.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#35
 1718181693     0         0        83    0.00    0.00    0.00    0.00    64    118.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#36
 1718181693     0         0        84    0.00    0.00    0.00    0.00     0    109.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#37
 1718181693     0         0        85    0.00    0.00    0.00    0.00    76     59.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#38
 1718181693     0         0        86    0.00    0.00    0.00    0.00    92    107.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#39
 1718181693     0         0        87    0.00    0.00    0.00    0.00    26     80.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#40
 1718181693     0         0        88    0.00    0.00    0.00    0.00    93     92.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#41
 1718181693     0         0        89    0.00    0.00    0.00    0.00    48    152.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#42
 1718181693     0         0        90    0.00    0.00    0.00    0.00    57    193.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#43
 1718181693     0         0        91    0.00    0.00    0.00    0.00    24     59.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#44
 1718181693     0         0        92    0.00    0.00    0.00    0.00     2     81.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#45
 1718181693     0         0        93    0.00    0.00    0.00    0.00     4    104.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#46
 1718181693     0         0        94    0.00    0.00    0.00    0.00    90     91.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#47
 1718181693     0         0        95    0.00    0.00    0.00    0.00    84    107.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__GC Thread#48
 1718181693     0         0        96   12.00    1.00    0.00   13.00    35   4511.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181693     0         0        97   17.00    2.00    0.00   19.00    31   7377.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181693     0         0        98   11.00    1.00    0.00   12.00    72   4481.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181693     0         0        99   18.00    2.00    0.00   20.00    12   6677.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181693     0         0       100   17.00    2.00    0.00   19.00    19   6980.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181693     0         0       101   22.00    2.00    0.00   24.00    57   9330.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181693     0         0       102   16.00    1.00    0.00   17.00    77   5709.00      0.00 33427716  269864   0.14      0.00      0.00      0.00       0  |__C2 CompilerThre

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718181694     0         7         0   83.00   49.00    0.00  132.00    46  88868.00      0.00 33408588  570096   0.29  38656.00      0.00      0.00       0  java
 1718181694     0         0         7    0.00    0.00    0.00    0.00    46      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__java
 1718181694     0         0        13   83.00   16.00    0.00   99.00     4  83500.00      0.00 33408588  570096   0.29  38656.00      0.00      0.00       0  |__java
 1718181694     0         0        14    0.00    1.00    0.00    1.00    10     67.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__GC Thread#0
 1718181694     0         0        15    0.00    0.00    0.00    0.00    24      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__G1 Main Marker
 1718181694     0         0        16    0.00    0.00    0.00    0.00    42      0.00      0.00 33408624  570096   0.29      0.00      0.00      0.00       0  |__G1 Conc#0
 1718181694     0         0        17    0.00    0.00    0.00    0.00    12      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__G1 Refine#0
 1718181694     0         0        18    0.00    0.00    0.00    0.00    22      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__G1 Service
 1718181694     0         0        19    0.00    0.00    0.00    0.00    50      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__VM Periodic Tas
 1718181694     0         0        20    0.00    0.00    0.00    0.00    20      9.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__VM Thread
 1718181694     0         0        21    0.00    0.00    0.00    0.00    22      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Reference Handl
 1718181694     0         0        22    0.00    0.00    0.00    0.00    74      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Finalizer
 1718181694     0         0        23    0.00    0.00    0.00    0.00    16      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Signal Dispatch
 1718181694     0         0        24    0.00    0.00    0.00    0.00    20      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Service Thread
 1718181694     0         0        25    0.00    0.00    0.00    0.00    20      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Monitor Deflati
 1718181694     0         0        26    1.00    0.00    0.00    1.00    54      1.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__C2 CompilerThre
 1718181694     0         0        27    1.00    0.00    0.00    1.00    50      1.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__C1 CompilerThre
 1718181694     0         0        28    0.00    0.00    0.00    0.00    56      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Notification Th
 1718181694     0         0        29    0.00    0.00    0.00    0.00    78      0.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__Common-Cleaner
 1718181694     0         0        30    1.00    0.00    0.00    1.00    76     11.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__C1 CompilerThre
 1718181694     0         0        31    1.00    0.00    0.00    1.00    10      7.00      0.00 33408588  570096   0.29      0.00      0.00      0.00       0  |__C1 CompilerThre
 1718181694     0         0        34    0.00    0.00    0.00    0.00    60      5.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__C1 CompilerThre
 1718181694     0         0        35    0.00    0.00    0.00    0.00    47      1.00      0.00 33408624  570864   0.29      0.00      0.00      0.00       0  |__C1 CompilerThre
 1718181694     0         0        48    0.00    0.00    0.00    0.00    82     68.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#1
 1718181694     0         0        49    0.00    0.00    0.00    0.00     5    166.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#2
 1718181694     0         0        50    0.00    0.00    0.00    0.00    80     68.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#3
 1718181694     0         0        51    0.00    0.00    0.00    0.00    46     69.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#4
 1718181694     0         0        52    0.00    0.00    0.00    0.00    51    163.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#5
 1718181694     0         0        53    0.00    0.00    0.00    0.00    11    166.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#6
 1718181694     0         0        54    0.00    0.00    0.00    0.00    44     67.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#7
 1718181694     0         0        55    0.00    0.00    0.00    0.00    88     68.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#8
 1718181694     0         0        56    0.00    0.00    0.00    0.00    18     72.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#9
 1718181694     0         0        57    0.00    0.00    0.00    0.00     7    168.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#10
 1718181694     0         0        58    0.00    0.00    0.00    0.00    70     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#11
 1718181694     0         0        59    0.00    0.00    0.00    0.00    38     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#12
 1718181694     0         0        60    0.00    0.00    0.00    0.00    86     70.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#13
 1718181694     0         0        61    0.00    0.00    0.00    0.00    54     70.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#14
 1718181694     0         0        62    0.00    0.00    0.00    0.00     6     68.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#15
 1718181694     0         0        63    0.00    0.00    0.00    0.00    74    101.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#16
 1718181694     0         0        64    0.00    0.00    0.00    0.00    62    102.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#17
 1718181694     0         0        65    0.00    0.00    0.00    0.00    72     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#18
 1718181694     0         0        66    0.00    0.00    0.00    0.00    66     75.00      0.00 33408624  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#19
 1718181694     0         0        67    0.00    0.00    0.00    0.00    50     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#20
 1718181694     0         0        68    0.00    0.00    0.00    0.00    28     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#21
 1718181694     0         0        69    0.00    0.00    0.00    0.00    40     67.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#22
 1718181694     0         0        70    0.00    0.00    0.00    0.00    52    101.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#23
 1718181694     0         0        71    0.00    0.00    0.00    0.00    68     70.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#24
 1718181694     0         0        72    0.00    0.00    0.00    0.00    56     98.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#25
 1718181694     0         0        73    0.00    0.00    0.00    0.00    60     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#26
